station_avg_cycle_time,station_temperature_mean,station_vibration_mean,station_utilization,station_current_cycle_time,vehicle_avg_cycle_time,vehicle_cycle_time_deviation,vehicle_quality_event_count,defect
65.45,45.08,0.88,0.345,44.92,80.86,-40.0,0,0
68.68,67.83,2.63,0.387,71.13,63.16,5.92,0,0
73.75,61.38,6.23,0.652,71.59,73.19,-24.32,3,1
89.34,64.96,2.01,0.522,106.73,106.46,1.45,2,0
68.12,50.08,1.33,0.394,72.45,68.79,5.21,0,0
42.36,45.14,0.83,0.443,40.23,39.88,-17.24,3,0
145.53,67.86,1.9,0.573,159.7,143.8,15.7,3,1
155.87,69.3,2.43,0.651,161.76,148.47,21.88,1,1
80.99,46.73,0.68,0.541,91.92,85.5,-10.44,5,1
80.62,46.99,0.87,0.417,66.61,71.38,-4.89,1,0
40.85,54.44,1.74,0.474,43.87,48.64,-20.93,1,0
121.63,63.12,1.62,0.641,128.49,121.78,-17.57,0,0
139.05,72.69,4.26,0.806,124.63,141.41,-1.63,5,0
57.59,57.59,3.64,0.632,76.31,74.89,22.2,0,0
59.16,50.16,1.6,0.304,39.31,44.67,-37.09,0,0
134.81,75.2,8.58,0.618,119.59,135.05,29.27,2,1
113.95,54.64,2.78,0.55,78.76,120.34,-26.54,0,0
45.38,49.8,2.83,0.3,45.07,39.22,3.58,1,0
114.71,72.7,2.48,0.748,97.95,124.22,-17.99,0,0
77.07,65.34,4.45,0.615,71.17,71.62,-8.07,0,0
84.25,47.41,5.0,0.527,92.83,87.16,31.62,1,0
132.37,70.44,2.43,0.692,136.52,131.13,29.17,1,1
137.31,77.0,4.16,0.516,128.14,138.93,-34.29,2,1
88.04,58.17,3.35,0.566,68.28,88.78,-20.03,1,0
153.66,79.37,3.11,0.858,157.52,153.34,55.04,1,1
88.78,64.68,2.65,0.576,98.56,84.04,-2.9,1,0
132.62,58.81,1.48,0.584,140.71,125.97,11.65,0,0
98.07,75.08,2.59,0.641,120.33,101.23,31.59,0,1
147.7,73.84,2.33,0.668,141.22,148.23,12.11,3,1
148.93,76.09,3.6,0.745,136.02,142.01,-40.0,2,1
50.49,45.0,1.97,0.426,50.74,53.92,6.14,0,0
152.38,77.16,6.15,0.69,156.71,147.75,33.65,0,1
139.06,75.52,3.5,0.785,142.7,154.62,2.35,3,0
134.96,84.07,3.3,0.838,130.77,159.85,-20.84,5,1
64.11,46.44,0.68,0.3,30.0,78.0,-35.45,2,0
136.61,66.66,5.04,0.863,129.8,149.95,-6.99,1,1
142.02,65.79,2.73,0.711,150.91,150.16,16.6,3,1
74.7,53.78,3.03,0.584,77.79,72.6,53.56,1,1
154.27,68.94,1.96,0.885,171.56,135.28,3.43,2,0
45.98,57.55,2.26,0.405,46.22,35.73,10.23,3,0
57.99,64.19,2.24,0.588,66.58,51.22,-23.51,0,0
104.51,57.42,1.29,0.465,110.98,116.59,-27.1,2,0
109.1,56.89,3.46,0.471,106.76,111.66,-10.11,0,0
117.42,53.79,2.11,0.695,119.65,110.82,9.14,0,0
42.04,56.53,1.8,0.554,30.0,30.0,-7.57,3,0
155.24,88.93,5.59,0.903,153.42,178.43,0.05,1,1
45.35,45.68,1.43,0.474,35.46,50.68,-9.89,0,0
57.17,50.8,0.85,0.462,53.1,66.25,-2.54,1,0
41.68,49.23,5.09,0.338,30.0,36.33,-11.13,6,1
108.02,79.68,3.02,0.796,123.2,106.64,-16.71,4,1
151.87,72.27,4.8,0.663,142.56,148.43,-31.5,1,1
119.91,69.29,4.5,0.737,135.89,120.56,32.46,1,1
138.72,71.29,2.34,0.709,129.36,157.18,-19.5,1,1
41.59,45.0,1.46,0.448,31.31,30.0,-9.47,2,0
105.04,50.94,0.92,0.553,95.93,104.63,16.87,3,0
95.15,58.9,1.99,0.751,92.22,98.76,-6.32,0,0
99.88,68.78,3.9,0.608,114.19,98.71,22.95,1,0
48.67,51.48,1.29,0.601,44.76,58.62,-17.94,0,0
122.13,57.35,1.43,0.449,115.5,104.78,24.68,1,0
100.39,57.98,2.34,0.61,91.69,119.22,-0.26,0,0
131.82,69.37,3.12,0.762,131.95,118.11,-0.42,3,1
98.23,74.97,3.99,0.673,102.29,86.93,-0.94,2,1
57.93,54.52,3.21,0.616,55.66,53.43,12.64,3,0
117.79,54.54,2.86,0.435,112.69,111.31,1.7,5,1
60.69,48.28,3.5,0.3,66.88,64.93,-40.0,5,1
144.69,83.06,3.16,0.703,150.03,147.77,-5.39,0,1
113.57,55.83,2.41,0.432,96.41,114.71,-2.79,0,0
58.86,48.22,1.36,0.646,58.77,44.69,-17.48,1,0
155.48,67.2,6.74,0.635,149.73,154.09,-11.95,2,1
102.2,62.12,2.4,0.576,107.97,102.4,-4.1,0,0
48.75,51.13,5.69,0.3,43.98,61.07,26.33,4,0
115.22,71.69,4.3,0.634,129.47,117.21,17.89,0,0
70.38,45.82,2.45,0.443,58.37,74.21,-0.09,1,0
136.44,57.99,2.29,0.507,132.28,156.07,-23.07,7,1
138.14,65.67,2.62,0.628,125.94,126.54,-18.42,4,1
157.47,77.64,3.58,0.709,159.15,153.59,16.14,0,1
100.22,57.13,1.75,0.777,85.32,88.87,4.43,1,0
94.59,52.61,4.48,0.447,95.39,110.66,-25.17,2,1
130.42,64.14,4.02,0.689,131.53,147.17,25.75,2,1
55.9,62.54,3.98,0.643,58.61,71.18,-14.13,2,0
105.63,68.88,2.78,0.714,117.36,111.1,12.32,0,0
105.55,73.51,2.32,0.794,112.13,109.35,52.49,0,1
50.74,63.97,3.36,0.62,35.81,46.16,-15.0,0,0
90.16,56.54,1.9,0.546,82.41,97.85,-0.86,0,0
142.39,64.19,4.72,0.786,145.15,129.58,-8.68,0,1
142.74,58.45,3.58,0.552,137.85,129.89,0.71,3,0
51.91,45.0,0.74,0.412,45.68,47.71,22.54,0,0
50.89,49.83,2.17,0.556,69.47,69.76,5.79,2,0
71.52,51.96,2.68,0.497,70.66,66.39,-5.73,5,0
144.97,78.66,3.78,0.796,153.48,141.19,24.12,0,1
55.47,53.56,2.1,0.545,30.26,58.35,-35.34,1,1
126.4,61.04,1.85,0.561,134.56,135.39,5.58,0,0
52.14,53.18,1.39,0.587,86.1,64.66,3.88,0,0
114.78,56.65,3.39,0.608,131.09,103.57,3.87,1,0
82.73,61.39,1.51,0.412,73.69,81.76,-20.49,0,0
134.67,66.95,4.08,0.83,166.65,136.91,-9.73,1,0
68.04,45.01,1.62,0.451,65.4,71.29,-40.0,0,0
116.7,72.99,6.31,0.73,122.99,125.36,-5.01,8,1
68.28,58.36,10.19,0.504,63.15,76.48,1.54,0,0
125.64,53.52,2.64,0.61,122.31,125.89,12.98,0,0
144.84,80.17,3.41,0.838,122.63,156.37,-35.14,1,1
55.22,46.58,1.56,0.479,62.25,64.9,6.26,0,0
143.99,67.18,2.17,0.668,141.79,152.88,8.97,0,0
111.23,60.93,1.61,0.458,106.12,105.94,3.93,0,0
55.25,58.99,2.64,0.604,58.61,62.38,6.32,4,0
91.31,57.52,3.71,0.368,81.69,103.34,-40.0,1,0
59.3,55.13,1.56,0.603,62.53,54.16,-0.54,0,0
124.04,62.04,2.34,0.596,138.4,125.36,5.7,2,1
131.06,72.27,3.35,0.729,138.5,146.71,13.54,1,1
52.7,53.75,4.6,0.607,50.99,56.66,24.12,0,0
100.74,70.32,2.24,0.443,96.11,99.86,-6.98,8,0
137.76,74.27,2.66,0.72,142.56,152.37,-3.81,0,0
152.34,68.96,5.7,0.843,147.21,147.63,-0.22,2,1
101.62,60.6,1.5,0.688,105.87,84.66,2.52,3,0
154.03,73.75,3.83,0.752,165.3,146.24,13.42,0,1
104.28,72.31,3.67,0.643,106.19,115.64,10.48,0,0
87.3,70.6,2.76,0.645,83.11,92.51,-5.27,1,0
141.78,71.04,3.01,0.842,143.17,142.47,9.68,1,1
99.16,56.89,4.11,0.682,108.63,109.77,0.8,8,1
96.63,51.35,1.15,0.511,81.66,98.3,-33.59,0,0
98.84,67.47,2.24,0.775,92.54,96.61,-23.96,1,1
141.61,85.83,4.03,0.679,123.9,149.97,-40.0,3,1
139.83,68.98,2.73,0.509,138.43,136.01,29.23,1,0
88.42,45.86,1.83,0.49,96.57,93.32,27.21,1,0
80.0,47.69,4.47,0.371,91.4,72.05,24.32,3,0
99.03,52.63,4.69,0.426,114.13,88.49,3.65,1,0
108.73,55.03,1.49,0.519,98.82,100.08,12.63,4,1
68.6,46.75,1.14,0.307,65.74,68.34,14.73,0,0
135.27,73.41,2.47,0.761,133.67,128.8,-26.98,1,1
98.38,61.15,5.41,0.405,114.24,92.18,-6.22,0,0
80.09,61.19,2.23,0.402,91.76,78.55,15.51,3,1
52.82,50.59,1.73,0.3,48.84,52.1,-10.8,2,0
68.66,45.0,2.93,0.311,55.45,53.15,-19.33,1,0
153.91,63.41,2.68,0.649,113.51,128.69,-5.37,0,0
76.61,55.35,1.31,0.539,58.18,80.61,-24.13,0,0
60.26,57.74,2.13,0.647,38.97,61.66,34.02,0,0
95.28,69.72,3.48,0.716,80.25,81.58,21.18,1,1
76.85,59.85,3.3,0.661,100.62,81.21,8.04,0,0
44.22,45.99,2.11,0.3,30.0,48.56,15.38,1,0
78.78,55.54,1.32,0.422,62.49,75.76,-4.79,2,0
105.29,56.17,1.71,0.426,90.78,124.89,-14.74,2,1
106.21,65.79,3.73,0.71,139.59,118.9,52.3,1,1
82.79,60.71,4.63,0.356,77.16,78.8,4.22,5,0
93.68,59.56,1.45,0.584,105.28,89.87,-10.3,0,0
155.86,70.84,2.11,0.647,158.9,141.28,9.8,1,1
85.28,54.89,2.64,0.433,58.13,97.53,16.62,0,0
70.99,68.46,3.1,0.689,91.16,73.46,10.13,2,0
69.22,48.89,0.99,0.59,73.84,77.45,6.08,2,0
94.93,75.66,3.53,0.7,95.46,73.59,-5.13,2,1
131.14,60.49,6.93,0.702,154.31,138.92,17.92,2,0
64.72,52.19,2.43,0.623,61.01,59.62,-19.45,0,0
125.12,73.32,3.09,0.714,125.65,130.96,-14.05,0,1
42.54,59.74,4.02,0.586,38.12,47.75,-8.37,2,0
90.27,46.8,0.97,0.463,100.45,90.07,8.11,2,0
133.1,61.75,2.31,0.717,145.22,126.13,26.08,0,0
80.65,60.49,2.55,0.598,83.95,84.64,-1.0,0,0
107.65,78.06,3.54,0.56,94.23,99.29,8.18,2,1
64.6,65.56,5.54,0.626,60.67,75.1,-9.89,6,1
129.04,70.6,2.56,0.859,121.6,121.82,6.87,1,0
46.27,45.0,0.59,0.416,56.52,46.5,26.71,0,0
142.31,70.0,5.72,0.663,124.67,134.85,-10.89,0,1
63.78,55.11,1.47,0.46,80.12,65.37,14.49,2,0
144.93,71.96,2.83,0.856,165.5,134.61,-0.27,1,1
82.3,52.52,2.09,0.585,70.98,74.21,4.9,0,0
126.72,63.57,7.2,0.478,119.29,149.67,-40.0,0,1
78.31,49.94,1.95,0.532,68.39,86.75,-34.22,2,0
148.71,80.24,3.5,0.533,152.53,152.4,12.22,0,1
55.2,64.32,2.97,0.557,71.29,60.34,-21.4,1,1
61.42,55.21,6.41,0.396,71.56,64.48,-3.73,4,0
99.16,61.16,4.02,0.566,93.29,98.27,22.33,7,1
49.83,48.08,0.96,0.549,63.87,57.4,22.57,2,0
63.52,48.38,3.14,0.3,71.58,55.25,47.14,0,0
153.25,81.04,5.42,0.603,151.05,169.21,0.26,0,1
157.18,78.93,4.3,0.711,159.28,158.38,-0.44,0,0
85.15,56.38,2.79,0.427,100.2,93.17,7.71,0,0
150.79,77.28,3.31,0.668,164.85,166.53,-9.62,0,0
105.38,71.01,3.6,0.795,123.98,110.29,5.47,0,0
72.37,60.81,3.46,0.627,103.94,64.26,-6.9,1,0
124.29,77.17,2.63,0.806,134.98,136.48,26.46,1,0
119.07,73.28,2.64,0.812,127.22,136.03,17.37,0,0
158.7,78.63,2.84,0.692,176.84,139.23,-11.82,0,0
71.81,53.76,3.79,0.414,91.94,70.79,-1.9,1,0
120.65,61.21,3.18,0.536,112.02,123.56,2.72,0,0
46.24,48.37,1.6,0.551,42.84,43.6,3.18,0,0
53.64,47.69,3.29,0.513,39.67,41.18,-25.88,0,0
40.47,45.0,2.39,0.3,38.58,31.64,0.25,1,0
159.94,66.87,5.49,0.711,172.82,141.44,16.73,2,1
136.27,62.64,1.68,0.692,126.72,145.82,6.02,2,0
134.41,65.47,2.8,0.694,149.9,148.14,38.07,0,0
101.17,76.09,4.21,0.739,98.51,114.76,3.17,1,0
76.01,53.3,1.35,0.46,66.8,75.71,-26.94,0,0
58.15,57.36,1.84,0.618,72.07,60.87,-12.2,1,0
74.16,56.51,2.01,0.479,64.24,84.86,17.65,1,0
85.12,71.23,4.45,0.634,68.95,82.79,20.91,2,0
130.76,68.19,2.91,0.844,144.57,121.26,6.28,0,1
104.76,64.59,2.69,0.757,106.33,99.05,7.67,0,0
49.3,45.65,1.38,0.3,57.67,51.05,5.86,0,0
42.16,53.28,1.39,0.3,46.16,35.03,-3.37,1,0
52.28,59.44,5.21,0.428,30.0,57.01,-37.98,1,0
89.26,61.22,2.05,0.52,103.45,75.71,15.69,0,0
151.98,82.74,4.02,0.792,178.63,149.56,45.4,1,1
116.49,70.4,2.27,0.807,133.04,120.54,11.34,2,1
136.22,64.07,2.5,0.534,147.78,137.54,0.34,0,0
95.96,67.86,5.38,0.549,91.97,88.61,-9.77,0,0
83.4,57.6,9.35,0.407,73.82,90.75,4.16,3,0
53.01,49.22,1.43,0.597,55.49,55.63,21.96,2,0
145.11,82.78,3.02,0.901,162.17,124.22,18.12,0,1
133.98,66.97,2.38,0.673,146.18,138.53,-27.55,2,1
60.17,45.76,1.14,0.302,48.96,55.95,25.76,4,0
101.47,70.44,3.58,0.699,96.97,96.22,12.75,0,0
98.48,62.01,2.55,0.654,81.69,90.19,-11.64,2,0
115.01,65.65,3.93,0.567,122.11,104.98,-6.0,0,0
153.54,81.55,4.51,0.896,154.78,155.61,-7.42,0,1
109.57,62.43,1.98,0.799,109.94,115.03,15.71,1,0
104.83,65.36,4.02,0.618,125.91,106.36,-25.02,1,1
46.04,58.96,4.16,0.444,50.11,55.53,11.28,3,0
47.55,45.0,1.87,0.342,46.26,53.36,4.4,2,0
62.48,56.55,5.13,0.501,70.47,42.41,8.79,0,0
43.9,45.0,2.79,0.388,56.69,34.73,-14.53,1,0
129.2,72.74,3.52,0.588,109.56,141.09,-40.0,2,1
126.8,69.79,5.54,0.487,117.76,114.11,35.88,0,1
56.33,46.22,1.95,0.35,48.54,30.0,-1.5,0,0
140.33,82.52,3.86,0.58,128.19,158.64,28.78,0,1
58.57,59.85,2.05,0.473,52.84,61.54,13.39,0,0
76.14,61.6,4.71,0.549,56.51,69.31,-7.79,1,0
69.88,59.86,1.59,0.533,79.6,61.39,9.04,1,0
84.68,63.32,2.56,0.489,76.25,90.97,15.23,0,0
70.56,46.62,1.75,0.46,70.17,75.34,21.28,0,0
98.67,65.41,2.94,0.71,101.48,101.95,9.97,0,0
88.89,60.94,3.04,0.537,94.32,87.0,22.39,2,0
158.39,76.21,3.43,0.95,135.86,145.58,9.26,0,1
46.71,51.66,1.34,0.396,48.03,46.35,6.6,0,0
57.06,61.46,4.4,0.511,51.98,67.71,-13.41,0,0
46.34,45.0,2.11,0.3,45.22,40.92,8.39,1,0
115.1,65.55,4.66,0.687,102.68,121.11,-19.68,1,0
46.54,46.74,1.09,0.56,50.71,42.49,-4.76,7,0
140.37,62.0,3.04,0.878,161.52,148.39,17.73,2,1
101.43,71.75,3.98,0.783,107.37,91.63,1.54,5,1
103.24,59.37,2.09,0.503,92.69,103.38,18.4,1,0
107.39,63.75,4.13,0.632,99.96,111.96,-15.61,2,1
60.5,45.0,0.5,0.442,64.25,53.74,-36.43,4,1
63.72,52.18,2.29,0.497,68.49,67.35,25.97,0,0
78.26,60.36,2.85,0.378,78.09,77.96,0.77,4,0
111.22,67.09,2.97,0.756,113.89,110.78,3.05,0,0
65.21,57.47,2.74,0.639,68.44,58.44,-12.58,2,0
53.96,51.59,1.17,0.422,49.62,63.93,-36.08,2,1
156.41,62.84,3.3,0.661,153.07,146.96,-16.41,0,0
42.64,49.77,1.4,0.3,45.73,45.44,11.81,5,0
136.32,62.22,2.44,0.762,143.29,127.83,-0.14,4,1
134.56,60.32,2.03,0.609,150.22,133.9,1.84,1,0
75.67,52.28,1.9,0.671,90.48,82.09,-23.18,0,0
56.28,51.65,2.36,0.517,57.95,53.39,33.44,1,1
57.48,50.42,3.56,0.511,62.83,30.0,1.61,0,0
123.69,66.92,2.81,0.675,113.7,110.24,37.16,5,1
117.14,53.98,1.62,0.45,113.2,95.56,4.63,0,0
133.93,79.99,3.6,0.855,143.13,134.61,32.52,2,1
152.5,79.93,4.35,0.789,137.28,152.45,-20.53,1,1
123.03,69.91,2.63,0.847,133.12,119.53,-22.22,0,1
58.7,48.73,1.53,0.471,44.61,52.44,-10.4,1,0
69.21,52.12,2.17,0.572,58.45,71.42,4.7,0,0
141.06,63.63,2.14,0.526,133.22,126.59,8.11,0,0
65.12,45.0,0.85,0.528,63.31,74.68,6.2,3,0
48.7,45.39,0.75,0.532,31.41,49.45,32.6,0,0
124.39,75.29,2.97,0.765,137.97,114.95,13.84,0,0
88.3,63.18,1.67,0.653,91.49,84.12,-3.99,0,0
150.4,81.04,3.98,0.622,173.94,149.09,7.56,0,1
118.03,67.72,2.15,0.824,126.12,104.22,-10.45,1,0
50.85,52.36,1.65,0.631,58.31,57.56,9.01,0,0
153.74,65.99,2.23,0.571,142.93,163.4,14.06,0,1
71.03,56.61,2.69,0.668,58.2,72.2,18.95,4,0
80.47,49.88,3.64,0.437,84.64,89.87,-3.26,2,0
88.27,62.15,3.03,0.621,75.56,114.77,-7.31,0,0
46.15,47.47,1.82,0.354,48.92,30.0,-10.16,8,1
99.58,62.01,3.18,0.766,123.38,100.1,29.33,5,1
54.8,55.98,1.2,0.3,60.15,41.37,-19.55,0,0
88.12,71.58,2.29,0.543,93.83,103.72,-10.14,4,0
82.09,64.42,1.81,0.497,83.27,84.55,-40.0,1,0
132.74,70.53,2.19,0.609,128.31,125.76,-23.44,4,1
136.38,75.97,2.81,0.747,137.95,133.78,-9.85,6,1
58.41,60.95,2.6,0.308,45.78,71.77,-15.51,2,0
83.99,64.89,1.88,0.619,68.57,88.51,-31.01,0,0
84.8,58.29,5.4,0.727,87.76,90.59,-18.86,4,1
58.17,57.38,4.13,0.576,70.99,73.05,29.12,1,0
135.81,77.04,7.77,0.831,124.98,145.36,-19.46,0,1
124.87,58.23,1.36,0.598,141.62,136.11,-24.19,1,1
62.85,48.89,3.59,0.398,73.42,61.58,-13.48,0,0
84.01,65.27,4.16,0.539,87.55,61.47,-16.76,5,0
52.7,45.0,3.99,0.3,51.56,53.73,-1.84,3,0
115.38,60.16,2.54,0.804,117.24,108.74,7.4,0,0
54.56,45.98,2.88,0.301,49.09,62.45,-27.1,0,0
158.31,80.63,2.72,0.916,159.07,140.61,5.79,0,1
133.68,54.91,1.21,0.514,132.35,141.96,24.53,1,0
86.83,60.38,1.61,0.67,89.9,88.71,19.82,3,0
109.43,67.72,5.56,0.469,129.38,112.97,20.4,1,0
149.36,67.97,1.97,0.543,155.02,155.55,10.17,1,1
106.49,71.23,2.23,0.687,105.72,106.21,-6.09,0,0
60.94,45.87,4.55,0.375,55.25,57.61,22.7,1,0
85.44,54.2,1.22,0.622,77.33,96.79,3.67,0,0
141.18,76.76,5.46,0.726,137.11,147.11,-16.51,0,1
117.31,63.57,3.95,0.475,125.74,124.19,1.5,0,0
118.09,61.09,1.53,0.807,116.3,117.26,-13.06,0,0
144.02,64.82,1.72,0.693,138.47,145.11,-5.28,5,1
147.28,84.93,4.04,0.816,144.48,147.14,20.48,4,1
150.38,65.87,10.56,0.732,144.26,132.93,-6.23,2,1
51.38,57.64,4.42,0.476,62.43,37.57,-8.78,1,0
105.3,56.87,1.77,0.517,105.35,104.06,18.76,3,0
128.86,64.48,2.4,0.547,124.41,110.09,20.75,6,1
130.83,70.42,2.76,0.69,132.97,129.73,-13.07,0,0
112.81,48.58,2.7,0.595,115.3,103.86,27.89,0,0
60.01,45.0,1.13,0.416,47.37,59.25,11.0,2,0
135.69,71.36,2.32,0.756,122.14,137.39,-16.71,1,1
126.41,63.78,3.69,0.735,145.18,107.83,31.33,3,1
50.34,53.53,1.93,0.3,56.19,53.59,-19.25,0,0
95.66,47.17,0.75,0.502,98.24,91.16,-7.38,0,0
60.88,55.27,3.46,0.427,68.45,37.65,-15.92,1,0
80.5,45.0,1.82,0.36,98.67,75.89,-8.49,0,0
42.17,45.0,1.51,0.301,30.0,45.97,9.23,0,0
88.04,46.37,2.26,0.365,69.89,83.98,-9.34,0,0
105.99,80.63,3.69,0.796,117.85,101.32,-14.07,0,1
114.35,57.22,2.8,0.718,99.1,115.89,-18.24,0,0
119.62,60.43,4.46,0.474,117.55,114.83,-13.0,2,0
140.35,53.19,2.42,0.509,134.96,137.68,1.82,1,0
65.86,66.71,3.42,0.565,73.25,52.59,44.61,2,1
54.46,52.95,2.4,0.419,45.05,49.27,-1.0,0,0
142.18,74.32,3.4,0.821,161.01,161.03,14.31,0,0
58.79,66.28,2.06,0.626,50.35,60.58,23.52,0,0
156.97,75.84,2.96,0.791,169.25,159.66,-3.63,8,1
141.1,68.66,3.69,0.578,132.67,134.68,19.77,0,1
100.11,64.77,2.52,0.693,108.55,96.16,-3.42,0,0
157.77,82.5,3.53,0.936,152.31,155.49,-9.22,1,1
51.69,47.48,2.79,0.467,48.74,60.43,-7.41,0,0
76.37,56.0,1.17,0.582,91.87,88.36,5.83,4,0
116.59,68.78,3.63,0.565,117.26,112.04,-2.81,3,1
82.0,57.71,2.27,0.479,93.77,81.77,12.33,3,0
151.4,74.11,2.96,0.828,155.65,149.05,-5.51,2,1
47.88,45.0,1.12,0.595,41.71,55.5,-1.27,0,0
105.93,74.11,2.53,0.649,108.98,110.62,-27.48,0,0
110.9,61.72,2.11,0.729,120.9,110.0,19.08,0,0
118.33,68.75,2.67,0.504,93.53,128.42,7.98,3,0
70.68,52.75,1.83,0.377,72.48,75.86,4.89,1,0
83.75,48.61,2.39,0.544,71.35,76.04,7.26,7,0
141.24,75.81,3.26,0.574,126.47,141.32,-22.46,1,1
63.39,55.9,3.54,0.524,68.34,61.63,29.79,0,0
139.22,77.09,3.96,0.614,155.57,129.35,11.6,0,1
107.52,64.33,1.98,0.719,112.5,105.27,-26.4,0,0
131.46,76.09,2.85,0.798,119.15,142.85,15.72,0,0
125.63,54.07,1.17,0.642,118.43,136.58,9.32,1,0
64.9,46.41,4.96,0.347,54.82,74.03,28.65,0,0
108.26,55.41,4.39,0.663,111.88,116.05,31.76,2,1
144.13,73.23,2.33,0.909,149.45,146.21,26.82,2,1
91.85,63.7,2.9,0.605,97.89,85.84,11.55,2,0
155.99,64.72,6.53,0.562,167.24,161.63,18.46,6,1
94.27,60.93,3.52,0.37,93.8,77.8,-19.65,1,0
57.13,45.0,1.52,0.38,63.5,50.42,-1.8,2,0
86.73,61.17,1.88,0.419,79.87,97.78,50.28,0,1
154.2,85.49,3.42,0.868,199.11,149.28,-8.64,5,1
78.37,66.68,3.8,0.653,86.07,84.77,9.43,0,0
144.17,66.12,4.04,0.616,152.7,140.54,3.55,1,0
145.75,54.67,2.21,0.648,167.79,151.25,26.38,5,1
82.02,58.39,1.5,0.421,79.49,66.62,2.31,0,0
49.99,52.96,5.05,0.593,42.11,62.71,17.92,0,0
126.95,60.24,4.21,0.662,143.86,115.79,8.73,0,0
77.38,53.58,1.24,0.575,93.26,63.76,21.87,0,0
133.95,77.83,2.56,0.648,136.75,146.13,7.98,2,1
93.12,52.8,2.12,0.612,114.47,93.09,5.43,0,0
98.23,62.74,2.07,0.529,95.81,95.17,-9.02,0,0
133.35,68.43,2.41,0.616,144.85,149.03,28.75,4,1
85.88,56.67,1.34,0.591,103.9,93.19,20.26,0,0
93.18,64.89,6.29,0.596,94.27,88.68,18.48,0,1
85.14,67.02,4.48,0.453,87.68,83.8,23.86,0,0
84.08,51.84,1.09,0.392,92.23,94.82,-5.24,0,0
103.11,58.68,4.46,0.537,97.45,93.48,-7.7,0,0
137.06,72.84,3.89,0.657,128.43,151.49,-10.45,3,1
83.41,64.98,2.29,0.582,99.04,78.98,26.38,0,0
102.91,64.91,4.77,0.755,109.68,94.2,5.02,0,0
120.49,58.83,2.7,0.456,111.54,131.36,-1.18,1,0
72.33,45.0,3.33,0.394,69.35,79.68,-20.48,0,0
73.3,46.48,1.54,0.377,74.95,55.54,15.66,0,0
152.01,64.75,2.73,0.737,135.92,150.94,7.38,0,0
126.82,71.12,2.58,0.632,136.06,115.77,14.72,0,0
109.26,63.67,2.36,0.699,116.15,117.25,6.38,0,0
117.73,60.43,2.68,0.53,136.19,134.92,28.01,1,1
43.52,49.17,5.16,0.448,37.85,48.89,-3.71,1,0
114.17,61.94,2.89,0.776,134.22,106.58,35.58,2,1
101.14,76.24,2.61,0.748,103.56,110.04,14.08,5,1
105.49,75.91,2.37,0.78,110.76,104.99,-20.09,2,1
83.13,71.26,4.93,0.639,87.28,82.39,-0.33,5,0
49.78,58.54,1.99,0.592,74.73,44.92,18.33,0,0
63.2,49.86,1.36,0.363,43.6,64.25,-22.34,8,1
154.09,81.45,5.11,0.621,160.46,153.38,22.62,0,1
89.04,48.83,5.09,0.35,84.55,65.0,-37.82,0,1
96.0,56.07,3.23,0.651,96.67,96.26,14.8,0,0
46.33,49.09,1.03,0.594,53.2,44.95,15.86,2,0
44.51,49.34,1.51,0.3,51.78,47.98,-32.14,5,0
126.06,62.9,3.71,0.713,134.7,105.99,6.18,1,0
104.57,63.41,5.17,0.692,121.24,109.69,0.5,0,0
101.04,54.3,10.91,0.754,101.12,101.33,25.55,0,1
69.17,58.9,2.41,0.546,67.52,74.13,-15.9,0,0
129.37,61.69,4.09,0.856,122.48,113.08,10.94,0,0
60.19,45.0,0.57,0.398,79.95,47.84,27.85,0,0
62.79,59.65,1.88,0.408,56.72,44.04,-10.1,3,0
95.29,68.63,2.61,0.583,91.38,96.75,21.41,0,0
74.35,56.68,6.77,0.456,78.76,70.9,-5.27,1,0
69.7,51.38,0.89,0.3,76.98,68.26,27.63,1,0
117.43,63.52,2.16,0.725,111.62,103.5,43.98,4,1
118.12,62.18,5.53,0.735,135.06,106.02,25.21,1,1
138.94,69.7,2.53,0.796,139.21,113.98,11.16,0,0
90.13,46.63,0.98,0.488,105.06,76.67,-1.05,1,0
48.77,51.46,2.85,0.435,38.98,42.27,28.53,0,0
72.84,53.83,3.08,0.443,78.52,66.86,18.83,0,0
157.6,62.59,2.51,0.559,157.3,156.92,-8.44,1,1
111.55,75.2,6.72,0.64,98.83,119.17,20.62,3,1
125.17,67.15,2.17,0.505,106.28,118.28,-7.47,4,0
40.88,49.98,4.47,0.3,30.0,45.77,6.74,1,0
102.18,60.64,3.55,0.689,115.87,109.97,-0.54,2,0
44.5,45.67,1.23,0.3,30.0,56.0,-24.15,1,0
108.31,71.85,4.58,0.789,116.09,113.21,-12.07,3,1
150.49,73.58,2.43,0.738,156.21,151.23,-4.01,0,0
156.21,89.69,3.39,0.942,142.86,145.41,2.56,0,1
104.87,56.25,5.16,0.418,91.66,107.59,-11.97,0,0
94.98,57.17,1.38,0.598,85.37,91.22,-19.05,0,0
153.4,75.95,2.36,0.68,155.63,167.17,-16.0,3,1
120.83,60.27,2.16,0.78,142.03,121.75,33.39,0,0
47.79,54.33,1.22,0.368,56.04,46.19,1.92,0,0
95.89,48.57,3.7,0.472,89.0,110.05,-38.68,3,1
68.83,62.03,5.36,0.63,59.47,64.01,-4.82,2,0
96.38,54.39,2.05,0.519,76.06,96.34,-17.64,1,0
94.66,58.3,2.13,0.371,85.53,114.75,-0.88,0,0
